membership,partition,partition_position,row_id,true_label,binary_group,family_group
1,target_train,5077,45395,0,Normal,Normal
0,target_validation,2966,124532,1,Attack,DoS
0,target_validation,1417,5166,0,Normal,Normal
1,target_train,41449,75399,1,Attack,DoS
1,target_train,45057,57826,1,Attack,DoS
0,target_validation,9710,98748,0,Normal,Normal
0,target_validation,839,78417,0,Normal,Normal
0,target_validation,5189,104846,0,Normal,Normal
0,target_validation,7980,44928,1,Attack,DoS
1,target_train,3039,49168,0,Normal,Normal
0,target_validation,5817,111242,1,Attack,DoS
0,target_validation,8928,124946,0,Normal,Normal
1,target_train,70341,117980,1,Attack,DoS
1,target_train,28151,99573,0,Normal,Normal
1,target_train,63139,85818,1,Attack,Probe
1,target_train,21555,5097,0,Normal,Normal
0,target_validation,8861,115337,1,Attack,DoS
0,target_validation,11796,98601,1,Attack,DoS
1,target_train,75222,93977,0,Normal,Normal
0,target_validation,2868,3550,1,Attack,DoS
1,target_train,16069,125440,1,Attack,Probe
1,target_train,9861,33809,0,Normal,Normal
1,target_train,17711,88498,1,Attack,DoS
1,target_train,14041,9033,0,Normal,Normal
0,target_validation,12147,119432,0,Normal,Normal
0,target_validation,1491,107061,0,Normal,Normal
1,target_train,70567,12956,0,Normal,Normal
0,target_validation,8708,61784,0,Normal,Normal
0,target_validation,4502,30311,1,Attack,DoS
0,target_validation,3697,11203,0,Normal,Normal
1,target_train,19550,1834,0,Normal,Normal
0,target_validation,7038,98281,1,Attack,Probe
0,target_validation,7609,120373,0,Normal,Normal
1,target_train,44707,111383,1,Attack,DoS
0,target_validation,8664,99625,1,Attack,Probe
0,target_validation,4894,89015,1,Attack,DoS
0,target_validation,11050,122491,1,Attack,DoS
0,target_validation,8120,26523,1,Attack,Probe
1,target_train,61099,122939,1,Attack,Probe
0,target_validation,7129,44635,0,Normal,Normal
1,target_train,42149,16102,1,Attack,DoS
0,target_validation,9182,88849,0,Normal,Normal
1,target_train,41937,70936,0,Normal,Normal
1,target_train,50428,114769,0,Normal,Normal
0,target_validation,6869,121995,0,Normal,Normal
1,target_train,7960,33395,1,Attack,DoS
1,target_train,38467,84436,1,Attack,DoS
1,target_train,87174,57994,0,Normal,Normal
0,target_validation,5277,61935,0,Normal,Normal
0,target_validation,12441,76365,0,Normal,Normal
1,target_train,30385,54264,0,Normal,Normal
1,target_train,74656,22893,1,Attack,DoS
1,target_train,54388,58968,0,Normal,Normal
0,target_validation,636,67465,1,Attack,DoS
1,target_train,13113,26497,0,Normal,Normal
1,target_train,35922,68604,1,Attack,DoS
1,target_train,31371,34273,1,Attack,Probe
0,target_validation,8879,44315,1,Attack,DoS
1,target_train,25947,45849,0,Normal,Normal
1,target_train,17926,45907,0,Normal,Normal
0,target_validation,11287,110459,1,Attack,DoS
0,target_validation,6208,77556,1,Attack,DoS
1,target_train,16134,115719,0,Normal,Normal
0,target_validation,706,82164,0,Normal,Normal
1,target_train,29945,25858,0,Normal,Normal
1,target_train,60881,51888,0,Normal,Normal
1,target_train,27078,32122,1,Attack,DoS
1,target_train,28544,69650,1,Attack,DoS
0,target_validation,2014,103495,0,Normal,Normal
0,target_validation,2753,110759,1,Attack,DoS
1,target_train,77814,74933,0,Normal,Normal
1,target_train,17719,57507,1,Attack,DoS
0,target_validation,4507,102456,1,Attack,DoS
0,target_validation,11,104676,0,Normal,Normal
0,target_validation,837,73835,0,Normal,Normal
0,target_validation,2675,78280,0,Normal,Normal
0,target_validation,6685,92750,1,Attack,DoS
1,target_train,69559,31331,0,Normal,Normal
1,target_train,86611,71719,1,Attack,Probe
0,target_validation,11041,14539,1,Attack,DoS
1,target_train,79482,101627,0,Normal,Normal
0,target_validation,1021,46984,1,Attack,DoS
0,target_validation,466,37646,0,Normal,Normal
1,target_train,40261,46291,0,Normal,Normal
0,target_validation,12033,39629,1,Attack,DoS
0,target_validation,2847,35182,0,Normal,Normal
1,target_train,44304,20090,0,Normal,Normal
0,target_validation,727,36674,0,Normal,Normal
1,target_train,78983,98885,0,Normal,Normal
0,target_validation,5516,86242,0,Normal,Normal
1,target_train,59113,63809,0,Normal,Normal
1,target_train,49818,43141,0,Normal,Normal
0,target_validation,7520,104109,0,Normal,Normal
0,target_validation,5725,111541,1,Attack,DoS
1,target_train,18012,16637,1,Attack,Probe
1,target_train,58323,118980,0,Normal,Normal
1,target_train,66736,67380,0,Normal,Normal
1,target_train,12011,47061,1,Attack,DoS
0,target_validation,3828,1702,0,Normal,Normal
0,target_validation,3901,111876,0,Normal,Normal
1,target_train,7845,96905,0,Normal,Normal
0,target_validation,1131,105992,0,Normal,Normal
0,target_validation,6358,48248,0,Normal,Normal
1,target_train,47523,30381,1,Attack,Probe
0,target_validation,5751,112750,0,Normal,Normal
1,target_train,44812,114732,0,Normal,Normal
0,target_validation,8342,62396,1,Attack,DoS
1,target_train,70684,2426,0,Normal,Normal
1,target_train,25119,5178,0,Normal,Normal
1,target_train,40100,71117,0,Normal,Normal
0,target_validation,7607,49870,0,Normal,Normal
0,target_validation,305,76848,1,Attack,Probe
0,target_validation,12573,57613,0,Normal,Normal
0,target_validation,3733,33976,0,Normal,Normal
1,target_train,72265,113319,0,Normal,Normal
1,target_train,1273,123746,1,Attack,DoS
0,target_validation,1857,36029,1,Attack,DoS
0,target_validation,6010,89019,1,Attack,DoS
0,target_validation,11007,73609,0,Normal,Normal
1,target_train,13854,59654,0,Normal,Normal
1,target_train,44226,109064,0,Normal,Normal
1,target_train,72065,63210,1,Attack,DoS
1,target_train,9735,89492,0,Normal,Normal
0,target_validation,7236,2487,1,Attack,DoS
1,target_train,55128,43282,1,Attack,Probe
0,target_validation,8414,58096,1,Attack,DoS
1,target_train,30798,112002,0,Normal,Normal
1,target_train,42338,803,0,Normal,Normal
1,target_train,2738,83898,0,Normal,Normal
1,target_train,39994,123757,1,Attack,DoS
0,target_validation,8188,3240,1,Attack,DoS
1,target_train,45952,71099,1,Attack,Rare
1,target_train,10892,111011,1,Attack,Probe
1,target_train,62387,81080,0,Normal,Normal
0,target_validation,9338,100602,0,Normal,Normal
0,target_validation,6778,118715,0,Normal,Normal
0,target_validation,9966,45585,1,Attack,DoS
1,target_train,40003,15003,0,Normal,Normal
0,target_validation,10629,69159,0,Normal,Normal
1,target_train,51699,115481,0,Normal,Normal
0,target_validation,3241,51859,1,Attack,Probe
0,target_validation,9674,92983,0,Normal,Normal
1,target_train,72351,11295,1,Attack,DoS
0,target_validation,3670,97094,1,Attack,DoS
1,target_train,12723,72352,1,Attack,DoS
0,target_validation,9934,27806,1,Attack,DoS
0,target_validation,7478,93655,1,Attack,Probe
1,target_train,75077,70121,0,Normal,Normal
0,target_validation,251,85997,1,Attack,DoS
0,target_validation,1767,106201,0,Normal,Normal
1,target_train,34588,21507,0,Normal,Normal
0,target_validation,1244,106319,1,Attack,Probe
0,target_validation,4757,31915,0,Normal,Normal
1,target_train,44233,8050,1,Attack,DoS
0,target_validation,7822,122197,0,Normal,Normal
1,target_train,7599,71649,0,Normal,Normal
0,target_validation,10815,43447,1,Attack,Probe
0,target_validation,10145,66283,1,Attack,DoS
0,target_validation,5493,75632,0,Normal,Normal
1,target_train,70919,72,0,Normal,Normal
1,target_train,59199,35540,0,Normal,Normal
0,target_validation,10988,56692,1,Attack,DoS
0,target_validation,4016,80310,0,Normal,Normal
1,target_train,87784,63532,1,Attack,Probe
0,target_validation,889,82650,0,Normal,Normal
0,target_validation,741,15252,0,Normal,Normal
1,target_train,11692,43201,1,Attack,DoS
1,target_train,34902,40079,1,Attack,DoS
0,target_validation,230,95250,1,Attack,DoS
1,target_train,7412,21604,1,Attack,Probe
1,target_train,72003,54894,0,Normal,Normal
1,target_train,45105,82005,1,Attack,Probe
1,target_train,18395,93532,1,Attack,DoS
1,target_train,5584,120665,1,Attack,DoS
0,target_validation,9394,65184,1,Attack,DoS
1,target_train,20779,15233,0,Normal,Normal
0,target_validation,1756,16177,0,Normal,Normal
0,target_validation,5639,58126,0,Normal,Normal
0,target_validation,7697,23171,1,Attack,DoS
1,target_train,62533,32474,1,Attack,Probe
1,target_train,64803,34706,0,Normal,Normal
0,target_validation,2671,85985,1,Attack,DoS
0,target_validation,103,8172,0,Normal,Normal
0,target_validation,1048,27803,0,Normal,Normal
1,target_train,57822,51483,1,Attack,DoS
0,target_validation,8762,91722,0,Normal,Normal
0,target_validation,12270,112012,0,Normal,Normal
0,target_validation,2344,61659,0,Normal,Normal
1,target_train,44207,95195,1,Attack,Probe
1,target_train,46435,72257,1,Attack,DoS
0,target_validation,2815,105513,1,Attack,DoS
0,target_validation,11496,4169,0,Normal,Normal
0,target_validation,1784,8888,1,Attack,DoS
1,target_train,75273,26280,1,Attack,DoS
0,target_validation,10890,32012,0,Normal,Normal
1,target_train,35146,66372,0,Normal,Normal
0,target_validation,6108,121922,0,Normal,Normal
1,target_train,13720,99852,1,Attack,Probe
1,target_train,16984,120167,0,Normal,Normal
0,target_validation,6071,96189,0,Normal,Normal
0,target_validation,179,70547,0,Normal,Normal
0,target_validation,2882,123731,0,Normal,Normal
1,target_train,77810,51701,1,Attack,Probe
1,target_train,85872,8818,1,Attack,DoS
0,target_validation,6616,114042,0,Normal,Normal
1,target_train,7331,26241,0,Normal,Normal
1,target_train,28303,39375,0,Normal,Normal
0,target_validation,4361,68564,0,Normal,Normal
0,target_validation,1356,112838,1,Attack,Probe
0,target_validation,2583,3872,1,Attack,DoS
1,target_train,36706,37944,1,Attack,DoS
0,target_validation,2117,65993,1,Attack,DoS
1,target_train,40987,44761,0,Normal,Normal
0,target_validation,11328,94108,0,Normal,Normal
1,target_train,63657,80675,1,Attack,DoS
1,target_train,56896,63105,0,Normal,Normal
0,target_validation,4490,95347,1,Attack,DoS
1,target_train,78744,42983,1,Attack,DoS
1,target_train,6206,45354,0,Normal,Normal
1,target_train,23770,84774,1,Attack,DoS
0,target_validation,3458,115305,1,Attack,DoS
1,target_train,11031,10544,0,Normal,Normal
0,target_validation,6133,7659,1,Attack,DoS
1,target_train,16990,44770,1,Attack,DoS
1,target_train,37399,3034,0,Normal,Normal
1,target_train,25465,94070,0,Normal,Normal
0,target_validation,11826,70308,0,Normal,Normal
1,target_train,7821,71457,0,Normal,Normal
0,target_validation,4754,21284,1,Attack,DoS
0,target_validation,10807,8753,0,Normal,Normal
0,target_validation,1558,40778,1,Attack,DoS
0,target_validation,746,118623,1,Attack,DoS
1,target_train,53488,30560,1,Attack,DoS
0,target_validation,9584,960,0,Normal,Normal
0,target_validation,10684,22215,0,Normal,Normal
0,target_validation,3613,109133,0,Normal,Normal
0,target_validation,1602,62128,1,Attack,DoS
0,target_validation,11268,13629,0,Normal,Normal
1,target_train,86284,43655,0,Normal,Normal
1,target_train,49726,77700,1,Attack,DoS
1,target_train,36781,2559,0,Normal,Normal
0,target_validation,1142,122576,1,Attack,DoS
1,target_train,9834,112606,0,Normal,Normal
1,target_train,25898,17326,1,Attack,Probe
1,target_train,7030,72035,1,Attack,DoS
1,target_train,84821,83533,1,Attack,DoS
0,target_validation,9002,35757,1,Attack,DoS
1,target_train,62505,125181,1,Attack,Probe
0,target_validation,767,7562,0,Normal,Normal
1,target_train,10959,71098,1,Attack,DoS
1,target_train,11155,123311,1,Attack,DoS
1,target_train,60436,2935,1,Attack,DoS
0,target_validation,77,68894,0,Normal,Normal
1,target_train,54872,53055,1,Attack,DoS
0,target_validation,4188,15417,0,Normal,Normal
0,target_validation,11698,39386,1,Attack,Probe
0,target_validation,1113,72612,0,Normal,Normal
0,target_validation,11980,25262,0,Normal,Normal
0,target_validation,4995,39822,0,Normal,Normal
1,target_train,56369,78036,1,Attack,Probe
1,target_train,22670,73858,1,Attack,Probe
0,target_validation,9142,19862,0,Normal,Normal
0,target_validation,6500,103022,0,Normal,Normal
0,target_validation,10783,102194,0,Normal,Normal
0,target_validation,4358,56566,1,Attack,DoS
1,target_train,18080,5566,1,Attack,Probe
1,target_train,6940,113629,0,Normal,Normal
0,target_validation,7780,34557,0,Normal,Normal
0,target_validation,3390,25852,0,Normal,Normal
1,target_train,69148,22981,0,Normal,Normal
1,target_train,69744,39188,0,Normal,Normal
0,target_validation,12389,94700,0,Normal,Normal
1,target_train,34707,73042,1,Attack,DoS
1,target_train,17146,15357,1,Attack,DoS
0,target_validation,1957,77202,1,Attack,DoS
0,target_validation,10803,78174,1,Attack,DoS
1,target_train,28975,36802,0,Normal,Normal
1,target_train,31415,13652,0,Normal,Normal
0,target_validation,6409,19125,1,Attack,DoS
0,target_validation,7225,28548,1,Attack,DoS
0,target_validation,9443,16953,0,Normal,Normal
1,target_train,67670,32722,1,Attack,DoS
0,target_validation,8845,51941,1,Attack,DoS
1,target_train,84478,28305,1,Attack,DoS
0,target_validation,5713,88927,1,Attack,DoS
1,target_train,60846,57048,1,Attack,DoS
0,target_validation,923,72407,1,Attack,Rare
0,target_validation,11957,68727,1,Attack,DoS
1,target_train,5891,34859,1,Attack,DoS
1,target_train,3187,71313,0,Normal,Normal
1,target_train,40187,15613,0,Normal,Normal
0,target_validation,10114,125931,0,Normal,Normal
0,target_validation,4,37797,0,Normal,Normal
0,target_validation,1813,88611,0,Normal,Normal
1,target_train,27416,93793,1,Attack,DoS
1,target_train,3304,1835,1,Attack,DoS
1,target_train,37722,56483,0,Normal,Normal
0,target_validation,7363,124184,0,Normal,Normal
1,target_train,38079,83553,1,Attack,DoS
1,target_train,44004,6584,0,Normal,Normal
0,target_validation,12093,87878,1,Attack,Probe
0,target_validation,9187,53612,0,Normal,Normal
0,target_validation,4868,32241,0,Normal,Normal
0,target_validation,10697,44111,0,Normal,Normal
0,target_validation,5449,99229,1,Attack,DoS
0,target_validation,3356,67769,0,Normal,Normal
0,target_validation,3762,108813,1,Attack,DoS
0,target_validation,3899,78483,0,Normal,Normal
1,target_train,743,45794,1,Attack,DoS
0,target_validation,156,18845,0,Normal,Normal
1,target_train,73428,125927,1,Attack,DoS
1,target_train,39539,75562,1,Attack,DoS
0,target_validation,3115,69299,1,Attack,DoS
0,target_validation,2991,57684,1,Attack,DoS
0,target_validation,8644,98741,0,Normal,Normal
1,target_train,8083,21844,1,Attack,DoS
1,target_train,63453,71990,1,Attack,DoS
0,target_validation,8907,68206,0,Normal,Normal
1,target_train,9605,23026,0,Normal,Normal
0,target_validation,8303,122049,0,Normal,Normal
1,target_train,61692,19163,1,Attack,DoS
0,target_validation,2445,85251,1,Attack,DoS
1,target_train,11139,63041,1,Attack,Probe
1,target_train,21591,76555,0,Normal,Normal
0,target_validation,12407,115869,1,Attack,DoS
0,target_validation,5126,20030,0,Normal,Normal
1,target_train,18536,114886,0,Normal,Normal
0,target_validation,10541,18453,1,Attack,DoS
1,target_train,64900,14738,0,Normal,Normal
0,target_validation,5304,17771,1,Attack,DoS
1,target_train,46918,102403,1,Attack,Probe
0,target_validation,5386,19849,1,Attack,Probe
1,target_train,44483,115723,1,Attack,DoS
0,target_validation,762,82744,1,Attack,DoS
1,target_train,76343,75032,1,Attack,DoS
0,target_validation,5491,65724,1,Attack,DoS
1,target_train,62388,7889,0,Normal,Normal
0,target_validation,6826,87189,1,Attack,DoS
0,target_validation,6929,2749,0,Normal,Normal
1,target_train,1592,57840,0,Normal,Normal
1,target_train,85004,70226,0,Normal,Normal
1,target_train,34278,70871,1,Attack,DoS
1,target_train,74126,3098,1,Attack,DoS
0,target_validation,7880,36261,0,Normal,Normal
0,target_validation,3010,110699,0,Normal,Normal
1,target_train,42228,120428,1,Attack,DoS
0,target_validation,10659,102941,1,Attack,DoS
0,target_validation,8723,113916,1,Attack,DoS
1,target_train,7253,19494,1,Attack,DoS
1,target_train,45741,35148,0,Normal,Normal
1,target_train,50318,111122,1,Attack,Rare
1,target_train,35326,99095,0,Normal,Normal
0,target_validation,11680,1478,0,Normal,Normal
1,target_train,10660,55716,0,Normal,Normal
1,target_train,13192,68334,1,Attack,DoS
1,target_train,78016,89644,0,Normal,Normal
0,target_validation,393,29116,1,Attack,DoS
1,target_train,60862,3656,0,Normal,Normal
1,target_train,29964,83745,1,Attack,DoS
0,target_validation,8750,52282,1,Attack,DoS
1,target_train,38560,19684,1,Attack,Probe
0,target_validation,6553,92116,0,Normal,Normal
0,target_validation,12102,107760,0,Normal,Normal
0,target_validation,9185,74308,1,Attack,DoS
0,target_validation,285,59827,1,Attack,DoS
1,target_train,1900,94021,0,Normal,Normal
1,target_train,56970,64913,1,Attack,Rare
1,target_train,52007,22538,0,Normal,Normal
0,target_validation,8305,20701,1,Attack,DoS
1,target_train,20613,107302,1,Attack,DoS
1,target_train,50120,88090,1,Attack,DoS
0,target_validation,4337,64612,1,Attack,DoS
0,target_validation,3176,46329,0,Normal,Normal
1,target_train,84370,16117,1,Attack,DoS
0,target_validation,1420,108114,1,Attack,DoS
0,target_validation,4888,66790,0,Normal,Normal
0,target_validation,2571,107684,0,Normal,Normal
0,target_validation,9760,108477,1,Attack,DoS
1,target_train,10500,97623,1,Attack,DoS
1,target_train,4064,5338,1,Attack,DoS
0,target_validation,5624,16689,0,Normal,Normal
1,target_train,46558,53887,0,Normal,Normal
1,target_train,71694,117546,1,Attack,DoS
0,target_validation,7804,18500,1,Attack,Probe
0,target_validation,1988,23537,1,Attack,DoS
1,target_train,62802,89911,1,Attack,DoS
1,target_train,35665,78611,0,Normal,Normal
1,target_train,76052,85534,1,Attack,DoS
1,target_train,7401,33288,0,Normal,Normal
1,target_train,30422,76750,0,Normal,Normal
1,target_train,77855,100855,0,Normal,Normal
0,target_validation,1956,106804,0,Normal,Normal
1,target_train,75141,57386,1,Attack,Probe
1,target_train,71089,63245,0,Normal,Normal
1,target_train,10305,96463,1,Attack,DoS
1,target_train,25116,12498,0,Normal,Normal
0,target_validation,8006,94952,1,Attack,DoS
1,target_train,8321,25051,0,Normal,Normal
0,target_validation,817,28794,1,Attack,DoS
1,target_train,32742,76261,0,Normal,Normal
0,target_validation,8284,65545,1,Attack,DoS
1,target_train,42856,58734,0,Normal,Normal
0,target_validation,9885,43405,1,Attack,DoS
1,target_train,19928,103007,0,Normal,Normal
1,target_train,57980,16578,0,Normal,Normal
